Word,Count,TF.IDF
monogram,0,0.0
explore,4,0.0045820731191936305
horace,0,0.0
accommodate,2,0.003010338984690132
tune,1,6.386183658286015E-4
killed,4,5.26873807435182E-4
cord,0,0.0
cells,0,0.0
astonishment,6,0.002675423775544671
moods,0,0.0
flitted,0,0.0
divined,1,0.001505169492345066
brixton,0,0.0
weird,0,0.0
elements,0,0.0
londoners,0,0.0
negro,0,0.0
wash,0,0.0
ku,0,0.0
concluding,4,0.0045820731191936305
side,70,0.0
respects,6,0.005199306759098787
warranties,3,0.0
midst,7,0.004470328560800211
baits,1,0.0020120694063148724
dangerous,8,0.002231737226255545
beg,12,0.0
panelled,0,0.0
enable,2,0.0017331022530329288
bow,4,0.0017836158503631138
succeed,5,0.0022295198129538923
housemaid,1,8.665511265164644E-4
execution,2,0.0022910365595968153
impetuous,0,0.0
perfection,11,0.009532062391681109
wanting,33,0.009205916058304123
contemptuous,1,0.0011455182797984076
ascertained,0,0.0
mission,4,0.0
routine,1,0.0011455182797984076
subsided,1,8.665511265164644E-4
pre,1,0.0011455182797984076
poker,0,0.0
imprisonment,0,0.0
measure,7,9.220291630115686E-4
health,39,0.01739025454104036
120,0,0.0
widow,3,0.001915855097485805
sparkled,0,0.0
scandal,0,0.0
pulling,1,2.789671532819431E-4
panel,0,0.0
gordon,0,0.0
entreaties,6,0.005199306759098787
retorted,0,0.0
quality,2,8.918079251815569E-4
trustees,0,0.0
maid,11,0.0014489029704467507
adapt,2,0.004024138812629745
klux,0,0.0
vegetables,0,0.0
cruelty,0,0.0
rolling,0,0.0
bearings,0,0.0
staining,0,0.0
bordered,2,0.0017331022530329288
foul,0,0.0
sailed,0,0.0
damaged,1,0.0
barton,0,0.0
faults,11,0.0049049435884985625
pomposity,0,0.0
crystallised,0,0.0
irene,0,0.0
ventured,6,7.903107111527732E-4
bedrooms,0,0.0
metallic,0,0.0
copyright,14,0.0
unpapered,0,0.0
rod,0,0.0
interesting,31,0.004083272007622661
register,0,0.0
swag,0,0.0
cocksure,0,0.0
romper,0,0.0
staples,0,0.0
constant,7,0.0
,1,0.0
slighted,6,0.006873109678790446
trouble,17,0.0
thrusting,0,0.0
shiny,0,0.0
delicately,1,0.0011455182797984076
conceives,0,0.0
minds,4,0.0011158686131277724
roylott,0,0.0
earrings,0,0.0
fashioned,3,0.001915855097485805
gipsies,6,0.006873109678790446
shaven,0,0.0
screaming,0,0.0
filthy,0,0.0
smarting,0,0.0
huffed,0,0.0
seeking,1,4.4590396259077845E-4
spellbound,0,0.0
stain,2,0.001277236731657203
secret,22,0.0
finger,3,3.951553555763866E-4
read,55,0.0
number,12,0.0
mass,0,0.0
lunatic,0,0.0
butler,2,5.579343065638862E-4
comely,0,0.0
yawning,0,0.0
misgivings,0,0.0
papers,3,8.369014598458294E-4
flicked,0,0.0
actor,0,0.0
mexico,0,0.0
grieved,8,0.0035672317007262276
allusions,1,0.0011455182797984076
oscillates,0,0.0
ways,17,0.0
wreath,1,6.386183658286015E-4
armchairs,0,0.0
frightful,2,0.0017331022530329288
buildings,0,0.0
format,4,0.0
grounds,10,0.002789671532819431
gravel,2,0.0017331022530329288
mother,72,0.020085635036299905
shading,0,0.0
thrilling,0,0.0
roared,0,0.0
chief,4,0.0
smashed,0,0.0
hurry,24,0.0031612428446110927
ledger,0,0.0
gaslight,0,0.0
drive,12,0.0
jury,0,0.0
authoritative,0,0.0
holland,0,0.0
unfettered,0,0.0
iodoform,0,0.0
moral,1,1.317184518587955E-4
vessel,1,8.665511265164644E-4
whipcord,0,0.0
intricate,0,0.0
impressive,0,0.0
stock,3,8.369014598458294E-4
typewritist,0,0.0
petersfield,0,0.0
st,1,4.4590396259077845E-4
doubled,1,6.386183658286015E-4
weaver,0,0.0
wits,0,0.0
politics,1,8.665511265164644E-4
scarlet,1,6.386183658286015E-4
decrepit,0,0.0
tire,0,0.0
introducing,5,0.005727591398992038
sturdy,0,0.0
discoloured,0,0.0
kissed,2,2.63436903717591E-4
humbler,0,0.0
intrusted,0,0.0
traditions,0,0.0
narrative,1,6.386183658286015E-4
newcomer,0,0.0
womanly,1,0.001505169492345066
intelligent,4,0.0017836158503631138
implicated,0,0.0
depended,8,0.0035672317007262276
prosperous,5,0.005727591398992038
harmonium,0,0.0
indications,0,0.0
twinkling,1,8.665511265164644E-4
unsolved,0,0.0
organized,1,0.0
slit,0,0.0
overseen,0,0.0
ribbed,0,0.0
network,1,0.0
find,75,0.0
professionally,0,0.0
receipts,0,0.0
schools,0,0.0
favourable,14,0.008940657121600422
aloysius,0,0.0
heading,0,0.0
business,57,0.0
wild,3,3.951553555763866E-4
monotony,0,0.0
tooth,1,0.0011455182797984076
backgammon,3,0.004515508477035198
announce,7,0.004470328560800211
losing,5,0.0013948357664097155
liberties,1,8.665511265164644E-4
resemblance,5,0.0022295198129538923
creditor,0,0.0
nurse,2,0.001277236731657203
cracked,0,0.0
support,12,0.0
produce,11,0.0
speckled,0,0.0
tollers,0,0.0
picking,0,0.0
darting,1,8.665511265164644E-4
services,1,6.386183658286015E-4
conundrums,1,0.0020120694063148724
school,13,0.0017123398741643418
emigrant,0,0.0
referred,0,0.0
tout,0,0.0
sable,0,0.0
conditions,0,0.0
knowing,26,0.0034246797483286837
false,3,8.369014598458294E-4
soldier,0,0.0
standing,25,0.0
chuckling,0,0.0
weight,4,0.0011158686131277724
geese,0,0.0
nonproprietary,1,0.0
june,7,0.0019527700729736017
alley,0,0.0
bald,0,0.0
question,39,0.0051370196224930255
colonies,0,0.0
pall,0,0.0
monarch,3,0.004515508477035198
fashionable,1,6.386183658286015E-4
art,2,8.918079251815569E-4
duty,21,0.002766087489034706
recommend,20,0.03010338984690132
fourth,1,1.317184518587955E-4
span,0,0.0
satisfy,10,0.002789671532819431
hotels,0,0.0
involved,6,0.002675423775544671
dealings,2,0.0022910365595968153
consult,5,0.0031930918291430076
lounged,0,0.0
creature,39,0.0051370196224930255
posterior,0,0.0
sections,1,0.0
heaving,0,0.0
assizes,0,0.0
persistence,0,0.0
community,0,0.0
chances,5,0.004332755632582322
agitation,16,0.018328292476774522
tricks,1,2.789671532819431E-4
construction,2,0.0022910365595968153
shop,8,0.002231737226255545
fits,1,4.4590396259077845E-4
superb,0,0.0
pedestrians,0,0.0
dishonoured,0,0.0
method,4,0.0
preventing,2,0.004024138812629745
welcomed,4,0.0034662045060658577
impatiently,0,0.0
compositor,0,0.0
post,13,0.0036265729926652605
splendidly,0,0.0
scream,1,6.386183658286015E-4
directors,0,0.0
test,0,0.0
stairs,4,5.26873807435182E-4
abrupt,3,0.004515508477035198
tassel,0,0.0
outr,0,0.0
pointing,1,1.317184518587955E-4
relative,5,0.004332755632582322
meshes,0,0.0
works,33,0.0
12,0,0.0
parapet,0,0.0
absorbed,0,0.0
worms,0,0.0
pglaf,8,0.0
notifies,1,0.0
shadow,2,0.001277236731657203
horrible,5,0.0013948357664097155
author,2,0.0
mood,0,0.0
feel,95,0.0
satisfaction,28,0.017881314243200844
hereditary,0,0.0
unfailingly,0,0.0
grate,0,0.0
hastened,0,0.0
harvest,0,0.0
harley,0,0.0
fate,6,0.0016738029196916588
organisation,0,0.0
wreck,0,0.0
intrusion,0,0.0
journeyed,0,0.0
working,5,0.0022295198129538923
adding,1,6.386183658286015E-4
disentangled,0,0.0
spirits,64,0.02853785360580982
people,98,0.0
justified,5,0.0031930918291430076
electric,0,0.0
erred,0,0.0
conveniently,2,0.0017331022530329288
grind,0,0.0
gutenberg,93,0.0
disturbing,1,8.665511265164644E-4
vanish,1,8.665511265164644E-4
precisely,7,0.008018627958588853
lipped,0,0.0
locus,0,0.0
outer,0,0.0
registry,0,0.0
darlington,0,0.0
assuring,2,0.0017331022530329288
transverse,0,0.0
outsides,0,0.0
calamity,0,0.0
paint,0,0.0
synonymous,1,0.0
asleep,2,5.579343065638862E-4
laying,1,2.789671532819431E-4
reach,7,9.220291630115686E-4
lieu,3,0.0
wooded,0,0.0
begin,31,0.0
presently,22,0.006137277372202748
petrarch,0,0.0
drowsiness,0,0.0
harrow,0,0.0
punctures,0,0.0
children,60,0.0
apprenticed,0,0.0
politicians,0,0.0
series,4,0.002554473463314406
lloyd,0,0.0
newspaper,1,6.386183658286015E-4
due,23,0.010255791139587904
chronicler,0,0.0
89,0,0.0
brassy,0,0.0
proposed,14,0.006242655476270898
cousins,2,0.003010338984690132
lead,12,0.0015806214223055464
harmony,2,0.001277236731657203
eastward,0,0.0
tiptoes,0,0.0
visits,14,0.008940657121600422
managed,1,2.789671532819431E-4
hullo,0,0.0
murky,0,0.0
portion,3,0.0025996533795493936
tunnels,0,0.0
severn,0,0.0
appeals,0,0.0
disc,0,0.0
chased,0,0.0
win,1,6.386183658286015E-4
gainer,1,0.0020120694063148724
city,1,0.0
slut,0,0.0
eager,19,0.005300375912356919
fabrication,0,0.0
accuser,0,0.0
circulation,0,0.0
penny,0,0.0
production,1,0.0
fail,5,0.0013948357664097155
recollect,19,0.01213374895074343
serpentine,0,0.0
payments,3,0.0
inadequate,2,0.003010338984690132
deception,0,0.0
stages,0,0.0
insight,1,0.0020120694063148724
defeated,0,0.0
ended,8,0.002231737226255545
impressed,3,0.001915855097485805
body,193,0.025421661208747535
random,2,0.0022910365595968153
residing,2,0.0022910365595968153
benevolent,2,0.0022910365595968153
reared,0,0.0
stage,0,0.0
spread,8,0.0
lascar,0,0.0
murder,0,0.0
acres,0,0.0
84,0,0.0
southern,0,0.0
tragedy,0,0.0
gradually,10,0.002789671532819431
prove,11,0.0
partially,2,0.0022910365595968153
refined,3,0.003436554839395223
successfully,2,0.001277236731657203
parties,27,0.012039406989951018
operations,1,0.0011455182797984076
bye,12,0.0033476058393833177
years,58,0.0
window,13,0.0
court,11,0.0
layers,0,0.0
young,192,0.0
scoundrel,1,6.386183658286015E-4
broadened,0,0.0
notion,5,0.0031930918291430076
vagueness,0,0.0
gold,1,2.789671532819431E-4
rid,4,5.26873807435182E-4
8,5,0.0
verify,0,0.0
area,0,0.0
expense,8,0.0
twenty,30,0.0
screening,0,0.0
registered,2,0.0
noblest,0,0.0
huge,0,0.0
tells,11,0.003068638686101374
abjure,0,0.0
purity,1,0.0011455182797984076
sounds,3,3.951553555763866E-4
exquisite,9,0.00779896013864818
fuss,1,8.665511265164644E-4
disguise,1,2.789671532819431E-4
grace,8,0.0035672317007262276
afghan,0,0.0
archie,0,0.0
weaker,1,8.665511265164644E-4
mere,16,0.007134463401452455
grimly,0,0.0
paul,0,0.0
endeavoured,4,0.006020677969380264
chivalrous,0,0.0
unfinished,1,0.001505169492345066
perplexed,1,0.0011455182797984076
wight,0,0.0
redistribution,2,0.0
count,1,6.386183658286015E-4
peep,0,0.0
frighten,1,2.789671532819431E-4
committed,5,0.0
slitting,0,0.0
hatty,0,0.0
madly,0,0.0
heelless,0,0.0
10th,0,0.0
door,47,0.0
await,0,0.0
loudly,3,0.0
strict,4,0.0
death,10,0.0
plainly,6,0.002675423775544671
till,102,0.0
lives,7,0.0
giant,0,0.0
evenings,5,0.004332755632582322
hoofs,0,0.0
belt,0,0.0
underneath,0,0.0
wearing,0,0.0
move,19,0.0
fancier,0,0.0
coolness,1,0.0011455182797984076
regard,43,0.01917387039140347
harmless,4,0.0
shattered,0,0.0
indirect,1,0.0
confronted,0,0.0
margin,0,0.0
deadliest,0,0.0
seedy,0,0.0
disreputable,0,0.0
stuffs,0,0.0
disfigured,0,0.0
shuffled,0,0.0
poultry,2,0.0022910365595968153
slapped,0,0.0
hurt,8,0.0
momentary,5,0.0013948357664097155
ned,0,0.0
pocket,2,0.0
subtle,0,0.0
fuller,3,0.003436554839395223
501,2,0.0
speckles,0,0.0
guinea,1,6.386183658286015E-4
women,20,0.005579343065638862
remarkable,3,8.369014598458294E-4
taste,35,0.0
exceptionally,0,0.0
strode,0,0.0
sand,0,0.0
embellish,0,0.0
smoke,1,1.317184518587955E-4
provided,9,0.0
mortgage,0,0.0
tennessee,0,0.0
shilling,2,0.0022910365595968153
plate,0,0.0
fairbank,0,0.0
strengthen,0,0.0
masked,0,0.0
ponderous,0,0.0
based,2,0.0
fitted,1,2.789671532819431E-4
noiseless,0,0.0
reverie,2,0.0017331022530329288
crack,0,0.0
cart,1,2.789671532819431E-4
stepfather,0,0.0
discretion,4,0.0034662045060658577
regulating,1,0.0
coolest,0,0.0
mastery,0,0.0
professional,1,6.386183658286015E-4
defect,3,0.0
aright,1,0.0011455182797984076
cook,1,2.789671532819431E-4
infinitely,14,0.006242655476270898
talker,6,0.009031016954070397
bisulphate,0,0.0
dream,11,0.0014489029704467507
wives,4,0.002554473463314406
hansom,0,0.0
brownish,0,0.0
encircled,0,0.0
nouement,0,0.0
vanished,0,0.0
windigate,0,0.0
learned,2,0.0
henry,23,0.01993067590987868
languid,1,6.386183658286015E-4
needed,2,5.579343065638862E-4
cargo,0,0.0
neck,0,0.0
akimbo,0,0.0
miners,0,0.0
answering,5,0.0031930918291430076
lengthen,0,0.0
convulsion,0,0.0
expressed,10,0.002789671532819431
heard,120,0.0
slam,0,0.0
lay,11,0.0
leatherhead,0,0.0
boone,0,0.0
delay,19,0.002502650585317115
slip,0,0.0
purses,0,0.0
depressing,0,0.0
daughter,62,0.008166544015245322
unforeseen,0,0.0
complexion,12,0.010398613518197574
surrounds,0,0.0
weigh,0,0.0
internal,2,0.0
accustomed,2,2.63436903717591E-4
topped,0,0.0
copying,5,0.0
commissionaire,0,0.0
reported,1,0.0
acquitted,1,0.0020120694063148724
porter,0,0.0
literary,14,0.0
ordnance,0,0.0
apparition,0,0.0
feeling,56,0.0
juryman,0,0.0
induce,7,0.0019527700729736017
uncarpeted,0,0.0
passenger,0,0.0
warmed,0,0.0
bodes,0,0.0
cigarettes,0,0.0
conclusions,0,0.0
hydraulic,0,0.0
francis,0,0.0
remunerative,0,0.0
suspicious,2,8.918079251815569E-4
briar,0,0.0
richer,0,0.0
fierce,0,0.0
fair,30,0.0
electronically,2,0.0
manner,75,0.0
employers,0,0.0
offered,8,0.002231737226255545
introduction,9,0.005747565292457415
chanced,0,0.0
dried,0,0.0
point,51,0.006717641044798572
regret,26,0.016604077511543643
cocktail,0,0.0
swain,0,0.0
sidelong,0,0.0
temples,0,0.0
success,11,0.003068638686101374
choose,2,0.0
bottles,0,0.0
readers,0,0.0
hunted,0,0.0
worry,1,6.386183658286015E-4
luxurious,3,0.003436554839395223
awkward,12,0.00766342038994322
arthur,1,0.0011455182797984076
possibly,17,0.0
vex,1,0.001505169492345066
sheep,1,2.789671532819431E-4
apparently,4,0.002554473463314406
vague,0,0.0
firmly,2,0.001277236731657203
sparkles,0,0.0
communication,9,0.005747565292457415
thudding,0,0.0
presume,11,0.007024802024114617
cloudless,0,0.0
crisis,4,0.0034662045060658577
groom,0,0.0
trumpet,0,0.0
source,8,0.006932409012131715
learn,6,0.0
shooting,0,0.0
binding,0,0.0
keener,0,0.0
manifold,0,0.0
ashen,0,0.0
luncheon,0,0.0
unseat,0,0.0
fatigued,4,0.006020677969380264
secured,11,0.009532062391681109
represent,1,8.665511265164644E-4
clinked,0,0.0
cupboard,0,0.0
tinted,0,0.0
foliage,0,0.0
cudgelled,0,0.0
caused,0,0.0
scraping,0,0.0
belonged,6,0.00383171019497161
faster,2,8.918079251815569E-4
positively,10,0.0044590396259077845
absence,15,0.0
erect,0,0.0
betraying,2,0.003010338984690132
magnificent,2,0.001277236731657203
bundle,0,0.0
atlantic,0,0.0
particulars,13,0.00579675151368012
wait,22,0.0
task,0,0.0
lassitude,0,0.0
uffa,0,0.0
nights,4,0.002554473463314406
yonder,0,0.0
episodes,0,0.0
tattered,0,0.0
irresistible,5,0.0031930918291430076
blanched,0,0.0
symptoms,7,0.004470328560800211
persuasions,1,0.0011455182797984076
cocked,0,0.0
claim,13,0.0
preach,0,0.0
unimportant,0,0.0
founder,0,0.0
keeper,0,0.0
pays,4,0.002554473463314406
tangible,0,0.0
require,8,0.0
curly,0,0.0
headings,0,0.0
opera,0,0.0
rifts,0,0.0
god,8,0.002231737226255545
officers,0,0.0
stones,0,0.0
companies,0,0.0
exhibited,0,0.0
clambered,0,0.0
rectify,0,0.0
directed,6,0.002675423775544671
stupidity,2,0.001277236731657203
agree,24,0.0
sly,3,0.0025996533795493936
constables,0,0.0
hobbies,0,0.0
attempts,6,0.00383171019497161
peaked,0,0.0
tie,1,4.4590396259077845E-4
manage,5,0.0013948357664097155
pritchard,0,0.0
imploring,0,0.0
lodge,0,0.0
excuses,8,0.005108946926628812
feature,5,0.0031930918291430076
prefers,1,0.001505169492345066
estate,4,0.0017836158503631138
accept,12,0.0
loop,0,0.0
hanover,0,0.0
meddle,0,0.0
tomfoolery,0,0.0
spaulding,0,0.0
arrows,0,0.0
wearer,0,0.0
analytical,0,0.0
dust,1,6.386183658286015E-4
turf,0,0.0
pavement,0,0.0
baleful,0,0.0
pirates,0,0.0
force,6,0.0016738029196916588
crystals,0,0.0
sole,3,8.369014598458294E-4
maiden,0,0.0
amethyst,0,0.0
wilhelm,0,0.0
refused,11,0.0
depression,1,8.665511265164644E-4
realised,2,0.0017331022530329288
limps,0,0.0
nipper,0,0.0
built,3,8.369014598458294E-4
carriage,69,0.009088573178256891
madman,0,0.0
mouthed,0,0.0
applicant,0,0.0
refuse,16,0.00446347445251109
peering,0,0.0
scared,0,0.0
equally,18,0.005021408759074976
reserve,11,0.009532062391681109
managing,0,0.0
nicely,5,0.0013948357664097155
conversation,42,0.005532174978069412
finer,0,0.0
hungry,3,8.369014598458294E-4
manageress,0,0.0
strain,0,0.0
dirty,6,0.00383171019497161
flecked,0,0.0
fidelity,0,0.0
hyde,0,0.0
slow,6,0.00383171019497161
sends,3,8.369014598458294E-4
villas,0,0.0
caltrops,0,0.0
strenuously,1,0.0011455182797984076
glowing,2,0.0017331022530329288
performances,2,0.0
houses,8,0.0
hearty,1,4.4590396259077845E-4
repute,1,0.001505169492345066
ghost,0,0.0
touching,2,0.001277236731657203
makes,20,0.0
100,0,0.0
throwing,1,1.317184518587955E-4
exporting,1,0.0
foresaw,3,0.004515508477035198
attentions,29,0.04364991527800692
moon,0,0.0
nut,0,0.0
customary,0,0.0
plunging,0,0.0
intimacy,21,0.013410985682400633
step,11,0.003068638686101374
eighteen,5,0.004332755632582322
middlesex,0,0.0
foreigner,0,0.0
solitude,3,8.369014598458294E-4
leaves,1,1.317184518587955E-4
signet,0,0.0
replace,1,0.0
artificial,1,6.386183658286015E-4
thickly,0,0.0
breathed,0,0.0
drawled,0,0.0
hardy,1,8.665511265164644E-4
unwound,0,0.0
doran,0,0.0
evolve,0,0.0
ostrich,0,0.0
drawn,15,0.0019757767778819327
damp,6,0.002675423775544671
brass,0,0.0
knee,1,4.4590396259077845E-4
effort,7,0.0
hungrily,0,0.0
purple,1,1.317184518587955E-4
continually,6,0.002675423775544671
india,0,0.0
bicycling,0,0.0
needle,0,0.0
borrowed,2,8.918079251815569E-4
show,2,0.0
plays,4,0.0017836158503631138
horrors,2,0.001277236731657203
hung,3,8.369014598458294E-4
additions,1,0.0
circumstantial,0,0.0
soothed,0,0.0
hugh,0,0.0
speedy,1,0.0011455182797984076
oxford,2,0.0022910365595968153
prices,0,0.0
unpleasant,13,0.008302038755771821
nominal,1,0.001505169492345066
lingering,1,6.386183658286015E-4
reputation,1,4.4590396259077845E-4
calling,19,0.002502650585317115
scattered,4,0.0
neat,6,0.002675423775544671
nez,0,0.0
safely,19,0.01213374895074343
lips,6,0.0
stars,1,6.386183658286015E-4
deductive,0,0.0
pressure,1,8.665511265164644E-4
weaken,0,0.0
refers,0,0.0
socket,0,0.0
backwater,0,0.0
request,5,0.0
profoundly,0,0.0
masculine,0,0.0
timbered,0,0.0
fewer,4,0.0011158686131277724
melbourne,0,0.0
typewrite,0,0.0
beggary,0,0.0
introspect,0,0.0
memoir,0,0.0
bit,5,6.585922592939776E-4
proportion,4,0.002554473463314406
raved,1,0.0011455182797984076
french,1,1.317184518587955E-4
spinster,0,0.0
useless,1,4.4590396259077845E-4
foolscap,0,0.0
chink,0,0.0
exercising,0,0.0
fortunes,0,0.0
sharpened,0,0.0
flushing,0,0.0
threatened,4,0.0017836158503631138
waistcoat,0,0.0
empty,1,0.0
abandoned,0,0.0
padlocked,0,0.0
market,1,2.789671532819431E-4
sits,0,0.0
bodies,1,6.386183658286015E-4
landlord,0,0.0
subject,98,0.0
hard,12,0.0
rake,0,0.0
trace,0,0.0
4,5,0.0
crimes,0,0.0
realising,0,0.0
jumped,2,2.63436903717591E-4
lustre,0,0.0
diabetes,0,0.0
sensitive,0,0.0
aged,1,0.0
softened,5,0.0022295198129538923
sunbeam,0,0.0
ancestral,0,0.0
twentieth,1,0.0011455182797984076
prying,0,0.0
youngster,0,0.0
whishing,0,0.0
sympathy,5,0.0031930918291430076
expecting,13,0.011265164644714038
tiny,0,0.0
mastiff,0,0.0
break,13,0.0
path,4,0.0011158686131277724
unenforceability,1,0.0
skirmishes,0,0.0
mask,0,0.0
difficulty,30,0.0
snarl,0,0.0
chatting,0,0.0
custom,3,3.951553555763866E-4
dress,8,0.001053747614870364
hoarsely,0,0.0
warn,0,0.0
cracks,0,0.0
collection,10,0.0
expend,1,0.0
attics,0,0.0
kindness,40,0.011158686131277724
boa,0,0.0
tenfold,0,0.0
abruptly,5,0.004332755632582322
terrorising,0,0.0
moisture,0,0.0
trousers,0,0.0
silent,25,0.003292961296469888
ezekiah,0,0.0
protected,1,0.0011455182797984076
88,0,0.0
chubb,0,0.0
anxiously,6,0.00383171019497161
extended,1,0.0011455182797984076
whiskered,0,0.0
independent,9,0.005747565292457415
cheap,2,8.918079251815569E-4
421,0,0.0
grass,0,0.0
morcar,0,0.0
fritz,0,0.0
defective,3,0.0
shortly,5,0.004332755632582322
violet,0,0.0
cured,3,0.001915855097485805
complicates,0,0.0
outline,0,0.0
acknowledge,14,0.008940657121600422
scrawled,0,0.0
effects,5,0.0031930918291430076
remainder,1,6.386183658286015E-4
tide,0,0.0
gallows,0,0.0
entangled,2,0.0017331022530329288
gathered,0,0.0
worse,30,0.0
observe,23,0.010255791139587904
watching,8,0.002231737226255545
supposition,1,8.665511265164644E-4
77,0,0.0
inaccurate,1,0.0
fianc,0,0.0
homme,0,0.0
dad,0,0.0
40,0,0.0
circumspect,0,0.0
attendant,1,8.665511265164644E-4
tack,0,0.0
indebted,4,0.0045820731191936305
private,12,0.0033476058393833177
voices,4,0.0011158686131277724
struck,25,0.0
waylaid,0,0.0
clair,0,0.0
shook,8,0.001053747614870364
tier,0,0.0
size,12,0.0
produced,17,0.0
tapping,0,0.0
noiselessly,0,0.0
twinkled,0,0.0
smallest,20,0.005579343065638862
1890,0,0.0
manifested,0,0.0
jaw,0,0.0
steamed,0,0.0
tumbler,1,0.0020120694063148724
ingenious,2,0.0022910365595968153
detracted,0,0.0
handing,0,0.0
desired,12,0.0033476058393833177
system,5,0.0031930918291430076
streaming,0,0.0
hands,23,0.0
real,42,0.0
stalked,0,0.0
detour,0,0.0
ruddy,0,0.0
lurking,1,8.665511265164644E-4
infer,0,0.0
collar,0,0.0
furnish,2,0.0017331022530329288
ingenuity,2,0.003010338984690132
fingertips,0,0.0
gate,4,0.0017836158503631138
relation,1,0.0011455182797984076
screamed,0,0.0
commit,2,0.0017331022530329288
spongy,0,0.0
donations,15,0.0
gulp,0,0.0
proosia,0,0.0
ringing,1,6.386183658286015E-4
tempted,10,0.0044590396259077845
signs,0,0.0
prior,0,0.0
union,4,0.002554473463314406
parched,0,0.0
donate,4,0.0
perspired,0,0.0
quivering,2,0.0017331022530329288
concluded,4,0.002554473463314406
squeezed,0,0.0
improbabilities,0,0.0
greengrocer,0,0.0
examined,2,8.918079251815569E-4
brawls,0,0.0
twinkle,0,0.0
dwell,4,0.002554473463314406
clerks,1,0.0011455182797984076
encouraging,9,0.00779896013864818
disturbed,6,0.006873109678790446
oscillation,0,0.0
concisely,0,0.0
pledge,0,0.0
applying,2,0.0022910365595968153
briony,0,0.0
lichen,0,0.0
march,2,5.579343065638862E-4
carried,5,0.0
suited,8,0.005108946926628812
rusty,0,0.0
allusion,3,0.0013377118877723356
smiled,17,0.002239213681599524
grievance,2,0.003010338984690132
snarled,0,0.0
presents,2,2.63436903717591E-4
accompli,0,0.0
occupied,16,0.007134463401452455
financier,0,0.0
proofread,1,0.0
disadvantage,0,0.0
ejected,0,0.0
bequest,0,0.0
barmaid,0,0.0
dirt,1,8.665511265164644E-4
gushes,0,0.0
denying,7,0.004470328560800211
faddy,0,0.0
society,48,0.01339042335753327
fire,16,0.002107495229740728
sewing,0,0.0
interview,2,0.0017331022530329288
tapped,0,0.0
strikes,3,0.001915855097485805
paradoxical,0,0.0
burgled,0,0.0
fairly,9,0.0011854660667291598
scenes,1,2.789671532819431E-4
esq,0,0.0
tint,0,0.0
surface,0,0.0
worst,19,0.002502650585317115
toller,0,0.0
mantelpiece,2,0.0022910365595968153
vanishing,0,0.0
swan,0,0.0
elder,4,0.0017836158503631138
nest,0,0.0
triumph,6,0.002675423775544671
facing,1,8.665511265164644E-4
included,8,0.0
familiar,3,8.369014598458294E-4
stolen,1,4.4590396259077845E-4
2002,0,0.0
lowest,1,6.386183658286015E-4
noble,5,6.585922592939776E-4
depend,26,0.0034246797483286837
grinder,0,0.0
buzz,0,0.0
effusive,0,0.0
convulse,0,0.0
