Word,Count,TF.IDF
crimes,0,0.0
realising,0,0.0
jumped,11,0.001342999219193213
lustre,4,0.00321285140562249
diabetes,0,0.0
sensitive,1,8.032128514056225E-4
aged,6,0.0
softened,0,0.0
sunbeam,1,0.0018650024858533035
ancestral,0,0.0
twentieth,0,0.0
prying,3,0.0031853689033430423
youngster,0,0.0
whishing,0,0.0
sympathy,2,0.0011838804725561546
expecting,0,0.0
tiny,1,5.919402362780773E-4
mastiff,0,0.0
break,23,0.0
path,10,0.002585767830420581
unenforceability,1,0.0
skirmishes,0,0.0
mask,3,0.001775820708834232
difficulty,4,0.0
snarl,0,0.0
chatting,2,0.0021235792688953613
custom,7,8.546358667593175E-4
dress,4,4.883633524338957E-4
hoarsely,0,0.0
warn,3,0.001775820708834232
cracks,5,0.006975765438418499
collection,6,0.0
expend,1,0.0
attics,0,0.0
kindness,3,7.757303491261745E-4
boa,1,0.0018650024858533035
tenfold,0,0.0
abruptly,2,0.001606425702811245
terrorising,0,0.0
moisture,4,0.0042471585377907226
trousers,0,0.0
silent,26,0.003174361790820322
ezekiah,0,0.0
protected,1,0.0010617896344476806
88,2,0.003730004971706607
chubb,0,0.0
anxiously,0,0.0
extended,5,0.005308948172238402
whiskered,0,0.0
independent,9,0.005327462126502695
cheap,2,8.266235708108568E-4
421,0,0.0
grass,15,0.00887910354417116
morcar,0,0.0
fritz,0,0.0
defective,3,0.0
shortly,10,0.008032128514056224
violet,0,0.0
cured,1,5.919402362780773E-4
complicates,0,0.0
outline,4,0.007460009943413214
acknowledge,0,0.0
scrawled,0,0.0
effects,2,0.0011838804725561546
remainder,3,0.001775820708834232
tide,13,0.007695223071615005
gallows,5,0.005308948172238402
entangled,5,0.004016064257028112
gathered,8,0.004735521890224618
worse,21,0.0
observe,11,0.004546429639459712
watching,16,0.00413722852867293
supposition,4,0.00321285140562249
77,2,0.003730004971706607
inaccurate,1,0.0
fianc,0,0.0
homme,0,0.0
dad,1,0.0013951530876836998
40,3,0.0031853689033430423
circumspect,1,0.0013951530876836998
attendant,2,0.001606425702811245
tack,2,0.003730004971706607
indebted,2,0.0021235792688953613
private,13,0.0033614981795467556
voices,7,0.001810037481294407
struck,49,0.0
waylaid,0,0.0
clair,0,0.0
shook,13,0.001587180895410161
tier,2,0.0027903061753673996
size,12,0.0
produced,9,0.0
tapping,3,0.0031853689033430423
noiselessly,1,0.0013951530876836998
twinkled,0,0.0
smallest,10,0.002585767830420581
1890,0,0.0
manifested,4,0.005580612350734799
jaw,58,0.061583798797965474
steamed,0,0.0
tumbler,0,0.0
ingenious,3,0.0031853689033430423
detracted,0,0.0
handing,3,0.0024096385542168677
desired,11,0.002844344613462639
system,12,0.007103282835336928
streaming,2,0.001606425702811245
hands,130,0.0
real,23,0.0
stalked,2,0.003730004971706607
detour,0,0.0
