Word,Count,TF.IDF
tune,7,0.014018367280335444
killed,31,0.01280460841520802
cord,6,0.016304347826086956
cells,0,0.0
astonishment,3,0.004194889995894769
moods,0,0.0
flitted,0,0.0
divined,0,0.0
brixton,0,0.0
weird,0,0.0
elements,0,0.0
londoners,0,0.0
negro,0,0.0
wash,6,0.016304347826086956
ku,0,0.0
concluding,0,0.0
side,59,0.0
respects,0,0.0
warranties,3,0.0
midst,8,0.01602099117752622
baits,0,0.0
dangerous,3,0.0026244138170165407
beg,12,0.0
panelled,0,0.0
enable,1,0.002717391304347826
bow,11,0.015381263318280821
succeed,2,0.002796593330596513
housemaid,0,0.0
execution,0,0.0
impetuous,1,0.0035921959100200062
perfection,0,0.0
wanting,3,0.0026244138170165407
contemptuous,0,0.0
ascertained,0,0.0
mission,4,0.0
routine,0,0.0
subsided,0,0.0
pre,0,0.0
poker,0,0.0
imprisonment,0,0.0
measure,2,8.26103768723098E-4
health,4,0.005593186661193026
120,0,0.0
widow,3,0.006007871691572333
sparkled,5,0.017960979550100033
scandal,0,0.0
pulling,4,0.003499218422688721
panel,0,0.0
gordon,0,0.0
entreaties,2,0.005434782608695652
retorted,0,0.0
quality,0,0.0
trustees,0,0.0
maid,33,0.013630712183931117
adapt,0,0.0
klux,0,0.0
vegetables,3,0.014160045604615812
cruelty,2,0.002796593330596513
rolling,3,0.008152173913043478
bearings,0,0.0
staining,0,0.0
bordered,0,0.0
foul,1,0.0013982966652982564
sailed,3,0.008152173913043478
damaged,1,0.0
barton,0,0.0
faults,0,0.0
pomposity,0,0.0
crystallised,0,0.0
irene,0,0.0
ventured,1,4.13051884361549E-4
bedrooms,0,0.0
metallic,0,0.0
copyright,14,0.0
unpapered,0,0.0
rod,2,0.0071843918200400125
interesting,0,0.0
register,0,0.0
swag,0,0.0
cocksure,0,0.0
romper,0,0.0
staples,0,0.0
constant,1,0.0
,1,0.0
slighted,0,0.0
trouble,26,0.0
thrusting,0,0.0
shiny,0,0.0
delicately,0,0.0
conceives,0,0.0
minds,3,0.0026244138170165407
roylott,0,0.0
earrings,0,0.0
fashioned,0,0.0
gipsies,0,0.0
shaven,0,0.0
screaming,9,0.012584669987684307
filthy,1,0.004720015201538604
smarting,0,0.0
huffed,0,0.0
seeking,7,0.009788076657087795
spellbound,1,0.006309587214367833
stain,0,0.0
secret,5,0.0
finger,35,0.014456815952654216
read,11,0.0
number,6,0.0
mass,3,0.01077658773006002
lunatic,0,0.0
butler,3,0.0026244138170165407
comely,1,0.002717391304347826
yawning,0,0.0
misgivings,0,0.0
papers,0,0.0
flicked,0,0.0
actor,0,0.0
mexico,0,0.0
grieved,19,0.026567636640666872
allusions,0,0.0
oscillates,0,0.0
ways,2,0.0
wreath,3,0.006007871691572333
armchairs,0,0.0
frightful,1,0.002717391304347826
buildings,0,0.0
format,4,0.0
grounds,1,8.748046056721802E-4
gravel,0,0.0
mother,154,0.13471990927351576
shading,0,0.0
thrilling,0,0.0
roared,2,0.005434782608695652
chief,3,0.0
smashed,0,0.0
hurry,6,0.002478311306169294
ledger,0,0.0
gaslight,0,0.0
drive,7,0.0
jury,0,0.0
authoritative,0,0.0
holland,0,0.0
unfettered,0,0.0
iodoform,0,0.0
moral,0,0.0
vessel,0,0.0
whipcord,0,0.0
intricate,0,0.0
impressive,0,0.0
stock,5,0.004374023028360902
typewritist,0,0.0
petersfield,0,0.0
st,0,0.0
doubled,0,0.0
weaver,0,0.0
wits,2,0.004005247794381555
politics,0,0.0
scarlet,3,0.006007871691572333
decrepit,0,0.0
tire,0,0.0
introducing,0,0.0
sturdy,0,0.0
discoloured,0,0.0
kissed,9,0.003717466959253941
humbler,0,0.0
intrusted,0,0.0
traditions,0,0.0
narrative,0,0.0
newcomer,0,0.0
womanly,0,0.0
intelligent,0,0.0
implicated,0,0.0
depended,1,0.0013982966652982564
prosperous,0,0.0
harmonium,0,0.0
indications,0,0.0
twinkling,1,0.002717391304347826
unsolved,0,0.0
organized,1,0.0
slit,0,0.0
overseen,0,0.0
ribbed,0,0.0
network,1,0.0
find,76,0.0
professionally,0,0.0
receipts,0,0.0
schools,1,0.002717391304347826
favourable,0,0.0
aloysius,0,0.0
heading,0,0.0
business,13,0.0
wild,35,0.014456815952654216
monotony,0,0.0
tooth,1,0.0035921959100200062
backgammon,0,0.0
announce,0,0.0
losing,0,0.0
liberties,0,0.0
resemblance,0,0.0
creditor,0,0.0
nurse,3,0.006007871691572333
cracked,2,0.005434782608695652
support,6,0.0
produce,2,0.0
speckled,0,0.0
tollers,0,0.0
picking,4,0.00801049558876311
darting,2,0.005434782608695652
services,1,0.0020026238971907777
conundrums,0,0.0
school,3,0.001239155653084647
emigrant,0,0.0
referred,0,0.0
tout,0,0.0
sable,0,0.0
conditions,0,0.0
knowing,12,0.004956622612338588
false,11,0.009622850662393984
soldier,48,0.13043478260869565
standing,40,0.0
chuckling,0,0.0
weight,1,8.748046056721802E-4
geese,12,0.05664018241846325
nonproprietary,1,0.0
june,0,0.0
alley,0,0.0
bald,0,0.0
question,0,0.0
colonies,0,0.0
pall,0,0.0
monarch,0,0.0
fashionable,0,0.0
art,17,0.023771043310070357
duty,1,4.13051884361549E-4
recommend,0,0.0
fourth,4,0.001652207537446196
span,0,0.0
satisfy,1,8.748046056721802E-4
hotels,0,0.0
involved,0,0.0
dealings,0,0.0
consult,0,0.0
lounged,0,0.0
creature,8,0.003304415074892392
posterior,0,0.0
sections,1,0.0
heaving,0,0.0
assizes,0,0.0
persistence,0,0.0
community,0,0.0
chances,0,0.0
agitation,0,0.0
tricks,3,0.0026244138170165407
construction,0,0.0
shop,4,0.003499218422688721
fits,1,0.0013982966652982564
superb,0,0.0
pedestrians,0,0.0
dishonoured,0,0.0
method,1,0.0
preventing,0,0.0
welcomed,7,0.019021739130434784
impatiently,0,0.0
compositor,0,0.0
post,0,0.0
splendidly,0,0.0
scream,4,0.00801049558876311
directors,0,0.0
test,3,0.004194889995894769
stairs,15,0.006195778265423235
abrupt,0,0.0
tassel,0,0.0
outr,0,0.0
pointing,0,0.0
relative,0,0.0
meshes,0,0.0
works,33,0.0
12,0,0.0
parapet,0,0.0
absorbed,0,0.0
worms,0,0.0
pglaf,8,0.0
notifies,1,0.0
shadow,0,0.0
horrible,0,0.0
author,1,0.0
mood,1,0.0020026238971907777
feel,22,0.0
satisfaction,0,0.0
hereditary,0,0.0
unfailingly,0,0.0
grate,0,0.0
hastened,7,0.019021739130434784
harvest,0,0.0
harley,0,0.0
fate,5,0.004374023028360902
organisation,0,0.0
wreck,0,0.0
intrusion,0,0.0
journeyed,7,0.044167110500574834
working,4,0.005593186661193026
adding,0,0.0
disentangled,0,0.0
spirits,5,0.006991483326491282
people,45,0.0
justified,0,0.0
electric,0,0.0
erred,0,0.0
conveniently,0,0.0
grind,0,0.0
gutenberg,93,0.0
disturbing,1,0.002717391304347826
vanish,0,0.0
precisely,0,0.0
lipped,0,0.0
locus,0,0.0
outer,1,0.0035921959100200062
registry,0,0.0
darlington,0,0.0
assuring,0,0.0
transverse,0,0.0
outsides,0,0.0
calamity,0,0.0
paint,1,0.0013982966652982564
synonymous,1,0.0
asleep,63,0.05511269015734736
laying,2,0.0017496092113443605
reach,10,0.00413051884361549
lieu,2,0.0
wooded,0,0.0
begin,9,0.0
presently,12,0.010497655268066163
petrarch,0,0.0
drowsiness,0,0.0
harrow,0,0.0
punctures,0,0.0
children,79,0.0
apprenticed,0,0.0
politicians,0,0.0
series,0,0.0
lloyd,0,0.0
newspaper,0,0.0
due,1,0.0013982966652982564
chronicler,0,0.0
89,0,0.0
brassy,0,0.0
proposed,1,0.0013982966652982564
cousins,0,0.0
lead,3,0.001239155653084647
harmony,0,0.0
eastward,0,0.0
tiptoes,0,0.0
visits,0,0.0
managed,9,0.007873241451049623
hullo,1,0.006309587214367833
murky,0,0.0
portion,0,0.0
tunnels,0,0.0
severn,0,0.0
appeals,0,0.0
disc,0,0.0
chased,0,0.0
win,0,0.0
gainer,0,0.0
city,12,0.0
slut,1,0.006309587214367833
eager,2,0.0017496092113443605
fabrication,0,0.0
accuser,0,0.0
circulation,0,0.0
penny,4,0.00801049558876311
production,1,0.0
fail,2,0.0017496092113443605
recollect,0,0.0
serpentine,0,0.0
payments,3,0.0
inadequate,0,0.0
deception,0,0.0
stages,0,0.0
insight,0,0.0
defeated,0,0.0
ended,2,0.0017496092113443605
impressed,0,0.0
body,12,0.004956622612338588
random,0,0.0
residing,0,0.0
benevolent,0,0.0
reared,1,0.004720015201538604
stage,0,0.0
spread,9,0.0
lascar,0,0.0
murder,3,0.004194889995894769
acres,0,0.0
84,0,0.0
southern,0,0.0
tragedy,0,0.0
gradually,1,8.748046056721802E-4
prove,3,0.0
partially,0,0.0
refined,0,0.0
successfully,1,0.0020026238971907777
parties,0,0.0
operations,0,0.0
bye,0,0.0
years,43,0.0
window,52,0.0
court,36,0.0
layers,0,0.0
young,78,0.0
scoundrel,1,0.0020026238971907777
broadened,0,0.0
notion,0,0.0
vagueness,0,0.0
gold,89,0.07785760990482404
rid,8,0.003304415074892392
8,5,0.0
verify,0,0.0
area,0,0.0
expense,1,0.0
twenty,4,0.0
screening,0,0.0
registered,2,0.0
noblest,0,0.0
huge,3,0.008152173913043478
tells,0,0.0
abjure,0,0.0
purity,0,0.0
sounds,0,0.0
exquisite,0,0.0
fuss,0,0.0
disguise,0,0.0
grace,1,0.0013982966652982564
afghan,0,0.0
archie,0,0.0
weaker,0,0.0
mere,0,0.0
grimly,0,0.0
paul,0,0.0
endeavoured,0,0.0
chivalrous,0,0.0
unfinished,0,0.0
perplexed,0,0.0
wight,0,0.0
redistribution,2,0.0
count,3,0.006007871691572333
peep,2,0.005434782608695652
frighten,1,8.748046056721802E-4
committed,1,0.0
slitting,0,0.0
hatty,0,0.0
madly,0,0.0
heelless,0,0.0
10th,0,0.0
door,143,0.0
await,2,0.005434782608695652
loudly,8,0.0
strict,1,0.0
death,26,0.0
plainly,0,0.0
till,125,0.0
lives,14,0.0
giant,31,0.1113580732106202
evenings,0,0.0
hoofs,1,0.002717391304347826
belt,0,0.0
underneath,10,0.020026238971907778
wearing,0,0.0
move,15,0.0
fancier,0,0.0
coolness,0,0.0
regard,0,0.0
harmless,1,0.0
shattered,0,0.0
indirect,1,0.0
confronted,0,0.0
margin,0,0.0
deadliest,0,0.0
seedy,0,0.0
disreputable,1,0.0035921959100200062
stuffs,0,0.0
disfigured,0,0.0
shuffled,0,0.0
poultry,1,0.0035921959100200062
slapped,0,0.0
hurt,12,0.0
momentary,0,0.0
ned,0,0.0
pocket,31,0.0
subtle,0,0.0
fuller,0,0.0
501,2,0.0
speckles,0,0.0
guinea,0,0.0
women,0,0.0
remarkable,0,0.0
taste,9,0.0
exceptionally,0,0.0
strode,0,0.0
sand,1,0.002717391304347826
embellish,0,0.0
smoke,7,0.0028913631905308434
provided,5,0.0
mortgage,0,0.0
tennessee,0,0.0
shilling,0,0.0
plate,11,0.009622850662393984
fairbank,0,0.0
strengthen,1,0.004720015201538604
masked,0,0.0
ponderous,0,0.0
based,3,0.0
fitted,2,0.0017496092113443605
noiseless,0,0.0
reverie,0,0.0
crack,3,0.008152173913043478
cart,19,0.016621287507771424
stepfather,0,0.0
discretion,0,0.0
regulating,1,0.0
coolest,0,0.0
mastery,0,0.0
professional,0,0.0
defect,3,0.0
aright,0,0.0
cook,62,0.05423788555167518
infinitely,0,0.0
talker,0,0.0
bisulphate,0,0.0
dream,11,0.004543570727977039
wives,0,0.0
hansom,0,0.0
brownish,0,0.0
encircled,0,0.0
nouement,0,0.0
vanished,4,0.005593186661193026
windigate,0,0.0
learned,2,0.0
henry,0,0.0
languid,0,0.0
needed,2,0.0017496092113443605
cargo,0,0.0
neck,21,0.04205510184100633
akimbo,0,0.0
miners,0,0.0
answering,0,0.0
lengthen,0,0.0
convulsion,0,0.0
expressed,0,0.0
heard,111,0.0
slam,0,0.0
lay,82,0.0
leatherhead,0,0.0
boone,0,0.0
delay,2,8.26103768723098E-4
slip,2,0.0071843918200400125
purses,0,0.0
depressing,0,0.0
daughter,94,0.03882687712998561
unforeseen,0,0.0
complexion,0,0.0
surrounds,0,0.0
weigh,1,0.0035921959100200062
internal,1,0.0
accustomed,0,0.0
topped,0,0.0
copying,4,0.0
commissionaire,0,0.0
reported,1,0.0
acquitted,0,0.0
porter,0,0.0
literary,14,0.0
ordnance,0,0.0
apparition,0,0.0
feeling,4,0.0
juryman,0,0.0
induce,0,0.0
uncarpeted,0,0.0
passenger,0,0.0
warmed,5,0.010013119485953889
bodes,0,0.0
cigarettes,0,0.0
conclusions,0,0.0
hydraulic,0,0.0
francis,0,0.0
remunerative,0,0.0
suspicious,1,0.0013982966652982564
briar,8,0.05047669771494266
richer,2,0.005434782608695652
fierce,2,0.005434782608695652
fair,13,0.0
electronically,2,0.0
manner,5,0.0
employers,0,0.0
offered,7,0.006123632239705262
introduction,0,0.0
chanced,3,0.006007871691572333
dried,0,0.0
point,4,0.001652207537446196
regret,0,0.0
cocktail,0,0.0
swain,0,0.0
sidelong,0,0.0
temples,0,0.0
success,0,0.0
choose,6,0.0
bottles,0,0.0
readers,1,0.006309587214367833
hunted,0,0.0
worry,1,0.0020026238971907777
luxurious,0,0.0
awkward,1,0.0020026238971907777
arthur,0,0.0
possibly,1,0.0
vex,0,0.0
sheep,11,0.009622850662393984
apparently,0,0.0
vague,0,0.0
firmly,2,0.004005247794381555
sparkles,0,0.0
communication,0,0.0
thudding,0,0.0
presume,0,0.0
cloudless,0,0.0
crisis,0,0.0
groom,3,0.01077658773006002
trumpet,0,0.0
source,0,0.0
learn,26,0.0
shooting,1,0.002717391304347826
binding,0,0.0
keener,0,0.0
manifold,0,0.0
ashen,1,0.004720015201538604
luncheon,0,0.0
unseat,0,0.0
fatigued,0,0.0
secured,0,0.0
represent,0,0.0
clinked,0,0.0
cupboard,3,0.014160045604615812
tinted,0,0.0
foliage,1,0.004720015201538604
cudgelled,1,0.006309587214367833
caused,8,0.003304415074892392
scraping,0,0.0
belonged,7,0.014018367280335444
faster,6,0.008389779991789538
positively,0,0.0
absence,1,0.0
erect,0,0.0
betraying,0,0.0
magnificent,1,0.0020026238971907777
bundle,2,0.0071843918200400125
atlantic,0,0.0
particulars,1,0.0013982966652982564
wait,27,0.0
task,14,0.03804347826086957
lassitude,0,0.0
uffa,0,0.0
nights,4,0.00801049558876311
yonder,3,0.014160045604615812
episodes,0,0.0
tattered,0,0.0
irresistible,0,0.0
blanched,0,0.0
symptoms,0,0.0
persuasions,0,0.0
cocked,0,0.0
claim,1,0.0
preach,0,0.0
unimportant,0,0.0
founder,0,0.0
keeper,0,0.0
pays,0,0.0
tangible,0,0.0
require,5,0.0
curly,0,0.0
headings,0,0.0
opera,0,0.0
rifts,0,0.0
god,16,0.013996873690754884
officers,1,0.0013982966652982564
stones,19,0.051630434782608696
companies,1,0.004720015201538604
exhibited,0,0.0
clambered,2,0.012619174428735665
rectify,0,0.0
directed,0,0.0
stupidity,0,0.0
agree,12,0.0
sly,0,0.0
constables,0,0.0
hobbies,0,0.0
attempts,0,0.0
peaked,0,0.0
tie,4,0.005593186661193026
manage,4,0.003499218422688721
pritchard,0,0.0
imploring,0,0.0
lodge,0,0.0
excuses,2,0.004005247794381555
feature,0,0.0
prefers,0,0.0
estate,0,0.0
accept,1,0.0
loop,0,0.0
hanover,0,0.0
meddle,2,0.0071843918200400125
tomfoolery,0,0.0
spaulding,0,0.0
arrows,0,0.0
wearer,3,0.01077658773006002
analytical,0,0.0
dust,0,0.0
turf,0,0.0
pavement,0,0.0
baleful,0,0.0
pirates,0,0.0
force,3,0.0026244138170165407
crystals,0,0.0
sole,2,0.0017496092113443605
maiden,27,0.07336956521739131
amethyst,0,0.0
wilhelm,2,0.012619174428735665
refused,7,0.0
depression,0,0.0
realised,0,0.0
limps,0,0.0
nipper,0,0.0
built,9,0.007873241451049623
carriage,13,0.005369674496700136
madman,1,0.002717391304347826
mouthed,0,0.0
applicant,0,0.0
refuse,3,0.0026244138170165407
peering,1,0.0020026238971907777
scared,0,0.0
equally,2,0.0017496092113443605
reserve,0,0.0
managing,1,0.0035921959100200062
nicely,3,0.0026244138170165407
conversation,3,0.001239155653084647
finer,2,0.005434782608695652
hungry,14,0.012247264479410524
manageress,0,0.0
strain,0,0.0
dirty,14,0.02803673456067089
flecked,0,0.0
fidelity,0,0.0
hyde,0,0.0
slow,0,0.0
sends,0,0.0
villas,0,0.0
caltrops,0,0.0
strenuously,0,0.0
glowing,0,0.0
performances,1,0.0
houses,3,0.0
hearty,2,0.002796593330596513
repute,0,0.0
ghost,2,0.005434782608695652
touching,1,0.0020026238971907777
makes,10,0.0
100,0,0.0
throwing,4,0.001652207537446196
exporting,1,0.0
foresaw,0,0.0
attentions,0,0.0
moon,20,0.017496092113443606
nut,10,0.02717391304347826
customary,0,0.0
plunging,0,0.0
intimacy,0,0.0
step,14,0.012247264479410524
eighteen,0,0.0
middlesex,0,0.0
foreigner,0,0.0
solitude,2,0.0017496092113443605
leaves,7,0.0028913631905308434
signet,0,0.0
replace,1,0.0
artificial,0,0.0
thickly,1,0.002717391304347826
breathed,1,0.0020026238971907777
drawled,0,0.0
hardy,0,0.0
unwound,0,0.0
doran,0,0.0
evolve,0,0.0
ostrich,0,0.0
drawn,4,0.001652207537446196
damp,0,0.0
brass,1,0.0020026238971907777
knee,1,0.0013982966652982564
effort,2,0.0
hungrily,0,0.0
purple,2,8.26103768723098E-4
continually,6,0.008389779991789538
india,0,0.0
bicycling,0,0.0
needle,15,0.07080022802307906
borrowed,1,0.0013982966652982564
show,19,0.0
plays,0,0.0
horrors,0,0.0
hung,14,0.012247264479410524
additions,1,0.0
circumstantial,0,0.0
soothed,0,0.0
hugh,0,0.0
speedy,0,0.0
oxford,0,0.0
prices,0,0.0
unpleasant,0,0.0
nominal,0,0.0
lingering,1,0.0020026238971907777
reputation,0,0.0
calling,5,0.002065259421807745
scattered,5,0.0
neat,4,0.005593186661193026
nez,0,0.0
safely,7,0.014018367280335444
lips,12,0.0
stars,11,0.022028862869098557
deductive,0,0.0
pressure,0,0.0
weaken,0,0.0
refers,0,0.0
socket,0,0.0
backwater,0,0.0
request,5,0.0
profoundly,0,0.0
masculine,0,0.0
timbered,0,0.0
fewer,1,8.748046056721802E-4
melbourne,0,0.0
typewrite,0,0.0
beggary,0,0.0
introspect,0,0.0
memoir,0,0.0
bit,8,0.003304415074892392
proportion,0,0.0
raved,0,0.0
french,0,0.0
spinster,0,0.0
useless,0,0.0
foolscap,0,0.0
chink,0,0.0
exercising,0,0.0
fortunes,1,0.0035921959100200062
sharpened,1,0.0020026238971907777
flushing,0,0.0
threatened,3,0.004194889995894769
waistcoat,1,0.0020026238971907777
empty,13,0.0
abandoned,0,0.0
padlocked,0,0.0
market,4,0.003499218422688721
sits,8,0.006998436845377442
bodies,3,0.006007871691572333
landlord,4,0.010869565217391304
subject,1,0.0
hard,29,0.0
rake,3,0.014160045604615812
trace,0,0.0
4,5,0.0
crimes,0,0.0
realising,0,0.0
jumped,22,0.009087141455954078
lustre,0,0.0
diabetes,0,0.0
sensitive,0,0.0
aged,4,0.0
softened,2,0.002796593330596513
sunbeam,0,0.0
ancestral,0,0.0
twentieth,0,0.0
prying,2,0.0071843918200400125
youngster,0,0.0
whishing,0,0.0
sympathy,0,0.0
expecting,0,0.0
tiny,1,0.0020026238971907777
mastiff,0,0.0
break,13,0.0
path,14,0.012247264479410524
unenforceability,1,0.0
skirmishes,0,0.0
mask,0,0.0
difficulty,2,0.0
snarl,0,0.0
chatting,2,0.0071843918200400125
custom,3,0.001239155653084647
dress,19,0.00784798580286943
hoarsely,0,0.0
warn,1,0.0020026238971907777
cracks,0,0.0
collection,6,0.0
expend,1,0.0
attics,0,0.0
kindness,5,0.004374023028360902
boa,0,0.0
tenfold,0,0.0
abruptly,0,0.0
terrorising,0,0.0
moisture,0,0.0
trousers,0,0.0
silent,2,8.26103768723098E-4
ezekiah,0,0.0
protected,0,0.0
88,0,0.0
chubb,0,0.0
anxiously,0,0.0
extended,0,0.0
whiskered,0,0.0
independent,0,0.0
cheap,2,0.002796593330596513
421,0,0.0
grass,6,0.012015743383144666
morcar,0,0.0
fritz,0,0.0
defective,3,0.0
shortly,0,0.0
violet,0,0.0
cured,1,0.0020026238971907777
complicates,0,0.0
outline,0,0.0
acknowledge,1,0.0020026238971907777
scrawled,0,0.0
effects,0,0.0
remainder,1,0.0020026238971907777
tide,0,0.0
gallows,8,0.02873756728016005
entangled,1,0.002717391304347826
gathered,13,0.02603411066348011
worse,10,0.0
observe,1,0.0013982966652982564
watching,5,0.004374023028360902
supposition,0,0.0
77,0,0.0
inaccurate,1,0.0
fianc,0,0.0
homme,0,0.0
dad,0,0.0
40,0,0.0
circumspect,0,0.0
attendant,0,0.0
tack,0,0.0
indebted,0,0.0
private,0,0.0
voices,1,8.748046056721802E-4
struck,21,0.0
waylaid,0,0.0
clair,0,0.0
shook,13,0.005369674496700136
tier,0,0.0
size,4,0.0
produced,3,0.0
tapping,2,0.0071843918200400125
noiselessly,0,0.0
twinkled,0,0.0
smallest,0,0.0
1890,0,0.0
manifested,0,0.0
jaw,0,0.0
steamed,0,0.0
tumbler,0,0.0
ingenious,0,0.0
detracted,0,0.0
handing,0,0.0
desired,4,0.003499218422688721
system,0,0.0
streaming,0,0.0
hands,25,0.0
real,6,0.0
stalked,0,0.0
detour,0,0.0
ruddy,0,0.0
lurking,0,0.0
infer,0,0.0
collar,4,0.005593186661193026
furnish,1,0.002717391304347826
ingenuity,0,0.0
fingertips,0,0.0
gate,23,0.032160823301859896
relation,0,0.0
screamed,10,0.013982966652982563
commit,0,0.0
spongy,0,0.0
donations,15,0.0
gulp,1,0.0035921959100200062
proosia,0,0.0
ringing,1,0.0020026238971907777
tempted,1,0.0013982966652982564
signs,1,0.0013982966652982564
prior,0,0.0
union,0,0.0
parched,1,0.002717391304347826
donate,4,0.0
perspired,0,0.0
quivering,0,0.0
concluded,0,0.0
squeezed,3,0.008152173913043478
improbabilities,0,0.0
greengrocer,0,0.0
examined,0,0.0
brawls,0,0.0
twinkle,0,0.0
dwell,2,0.004005247794381555
clerks,1,0.0035921959100200062
encouraging,0,0.0
disturbed,0,0.0
oscillation,0,0.0
concisely,0,0.0
pledge,0,0.0
applying,0,0.0
briony,0,0.0
lichen,0,0.0
march,0,0.0
carried,43,0.0
suited,3,0.006007871691572333
rusty,1,0.002717391304347826
allusion,0,0.0
smiled,3,0.001239155653084647
grievance,0,0.0
snarled,1,0.0035921959100200062
presents,5,0.002065259421807745
accompli,0,0.0
occupied,0,0.0
financier,0,0.0
proofread,1,0.0
disadvantage,0,0.0
ejected,0,0.0
bequest,0,0.0
barmaid,0,0.0
dirt,2,0.005434782608695652
gushes,0,0.0
denying,0,0.0
faddy,0,0.0
society,0,0.0
fire,70,0.02891363190530843
sewing,0,0.0
interview,0,0.0
tapped,3,0.008152173913043478
strikes,2,0.004005247794381555
paradoxical,0,0.0
burgled,0,0.0
fairly,1,4.13051884361549E-4
scenes,1,8.748046056721802E-4
esq,0,0.0
tint,0,0.0
surface,1,0.002717391304347826
worst,2,8.26103768723098E-4
toller,0,0.0
mantelpiece,0,0.0
vanishing,0,0.0
swan,0,0.0
elder,6,0.008389779991789538
nest,10,0.02717391304347826
triumph,0,0.0
facing,0,0.0
included,3,0.0
familiar,2,0.0017496092113443605
stolen,9,0.012584669987684307
2002,0,0.0
lowest,0,0.0
noble,6,0.002478311306169294
depend,1,4.13051884361549E-4
grinder,6,0.037857523286207
buzz,1,0.0035921959100200062
effusive,0,0.0
convulse,0,0.0
zip,1,0.0
texts,0,0.0
mystery,0,0.0
examining,0,0.0
ideal,0,0.0
compose,0,0.0
nonentity,0,0.0
horsey,0,0.0
research,2,0.0
commission,0,0.0
pips,0,0.0
winter,8,0.003304415074892392
plot,4,0.014368783640080025
history,1,4.13051884361549E-4
messenger,3,0.008152173913043478
furtive,0,0.0
bag,6,0.008389779991789538
jabez,0,0.0
porch,2,0.0071843918200400125
1661,0,0.0
voraciously,0,0.0
bears,0,0.0
luxuries,0,0.0
gentleman,4,0.001652207537446196
alter,1,4.13051884361549E-4
walked,30,0.01239155653084647
curve,0,0.0
noticed,3,0.001239155653084647
stories,2,0.004005247794381555
guide,1,8.748046056721802E-4
gong,0,0.0
forearm,0,0.0
tiger,0,0.0
jerked,0,0.0
heads,14,0.02803673456067089
incomplete,1,0.0
blunt,0,0.0
listless,0,0.0
ormstein,0,0.0
loaf,8,0.03776012161230883
mines,0,0.0
drove,26,0.022744919747476687
wrongfully,0,0.0
expired,0,0.0
avenue,0,0.0
killing,0,0.0
bear,45,0.0
patches,0,0.0
loathing,0,0.0
persistently,0,0.0
late,14,0.0
increasing,2,0.0
patting,0,0.0
investments,0,0.0
motive,0,0.0
field,13,0.005369674496700136
seized,27,0.02361972435314887
circle,6,0.0
forwarded,0,0.0
email,3,0.0
dane,0,0.0
sit,31,0.0
arrested,0,0.0
pals,0,0.0
stare,0,0.0
abuse,0,0.0
careful,2,8.26103768723098E-4
dealer,0,0.0
entering,1,0.0013982966652982564
renewed,1,8.748046056721802E-4
placing,0,0.0
secrets,0,0.0
cheerful,3,0.004194889995894769
explain,1,4.13051884361549E-4
alicia,0,0.0
gang,1,0.002717391304347826
