Word,Count,TF.IDF
concluding,0,0.0
side,21,0.0
respects,0,0.0
warranties,3,0.0
midst,1,0.005625691558520658
baits,0,0.0
dangerous,0,0.0
beg,4,0.0
panelled,0,0.0
enable,0,0.0
bow,0,0.0
succeed,1,0.003928039487250064
housemaid,1,0.007633587786259542
execution,0,0.0
impetuous,0,0.0
perfection,0,0.0
wanting,2,0.004914932746371944
contemptuous,0,0.0
ascertained,0,0.0
mission,4,0.0
routine,0,0.0
subsided,2,0.015267175572519083
pre,0,0.0
poker,2,0.02018210831889103
imprisonment,0,0.0
measure,1,0.0011603289575958017
health,0,0.0
120,0,0.0
widow,0,0.0
sparkled,0,0.0
scandal,2,0.015267175572519083
pulling,0,0.0
panel,0,0.0
gordon,0,0.0
entreaties,0,0.0
retorted,0,0.0
quality,2,0.007856078974500127
trustees,0,0.0
maid,9,0.010442960618362217
adapt,0,0.0
klux,0,0.0
vegetables,0,0.0
cruelty,4,0.015712157949000254
rolling,1,0.007633587786259542
bearings,0,0.0
staining,0,0.0
bordered,0,0.0
foul,5,0.01964019743625032
sailed,0,0.0
damaged,1,0.0
barton,0,0.0
faults,2,0.007856078974500127
pomposity,0,0.0
crystallised,0,0.0
irene,0,0.0
ventured,1,0.0011603289575958017
bedrooms,0,0.0
metallic,0,0.0
copyright,14,0.0
unpapered,0,0.0
rod,0,0.0
interesting,1,0.0011603289575958017
register,0,0.0
swag,0,0.0
cocksure,0,0.0
romper,0,0.0
staples,0,0.0
constant,1,0.0
,1,0.0
slighted,0,0.0
trouble,2,0.0
thrusting,0,0.0
shiny,0,0.0
delicately,0,0.0
conceives,0,0.0
minds,1,0.002457466373185972
roylott,0,0.0
earrings,0,0.0
fashioned,0,0.0
gipsies,0,0.0
shaven,0,0.0
screaming,3,0.011784118461750192
filthy,0,0.0
smarting,0,0.0
huffed,0,0.0
seeking,0,0.0
spellbound,0,0.0
stain,1,0.005625691558520658
secret,3,0.0
finger,2,0.0023206579151916033
read,14,0.0
number,5,0.0
mass,0,0.0
lunatic,0,0.0
butler,12,0.029489596478231666
comely,1,0.007633587786259542
yawning,0,0.0
misgivings,0,0.0
papers,7,0.017202264612301805
flicked,0,0.0
actor,0,0.0
mexico,0,0.0
grieved,0,0.0
allusions,0,0.0
oscillates,0,0.0
ways,3,0.0
wreath,0,0.0
armchairs,0,0.0
frightful,0,0.0
buildings,1,0.01772464194570506
format,4,0.0
grounds,1,0.002457466373185972
gravel,0,0.0
mother,0,0.0
shading,0,0.0
thrilling,0,0.0
roared,0,0.0
chief,4,0.0
smashed,0,0.0
hurry,1,0.0011603289575958017
ledger,0,0.0
gaslight,0,0.0
drive,3,0.0
jury,0,0.0
authoritative,0,0.0
holland,0,0.0
unfettered,0,0.0
iodoform,0,0.0
moral,5,0.005801644787979009
vessel,0,0.0
whipcord,0,0.0
intricate,0,0.0
impressive,0,0.0
stock,1,0.002457466373185972
typewritist,0,0.0
petersfield,0,0.0
st,0,0.0
doubled,1,0.005625691558520658
weaver,0,0.0
wits,0,0.0
politics,0,0.0
scarlet,0,0.0
decrepit,0,0.0
tire,0,0.0
introducing,0,0.0
sturdy,0,0.0
discoloured,1,0.010091054159445514
kissed,0,0.0
humbler,0,0.0
intrusted,0,0.0
traditions,0,0.0
narrative,5,0.02812845779260329
newcomer,0,0.0
womanly,0,0.0
intelligent,1,0.003928039487250064
implicated,0,0.0
depended,0,0.0
prosperous,0,0.0
harmonium,0,0.0
indications,0,0.0
twinkling,0,0.0
unsolved,0,0.0
organized,1,0.0
slit,0,0.0
overseen,0,0.0
ribbed,0,0.0
network,1,0.0
find,11,0.0
professionally,0,0.0
receipts,0,0.0
schools,0,0.0
favourable,0,0.0
aloysius,0,0.0
heading,0,0.0
business,17,0.0
wild,4,0.004641315830383207
monotony,0,0.0
tooth,0,0.0
backgammon,0,0.0
announce,1,0.005625691558520658
losing,1,0.002457466373185972
liberties,0,0.0
resemblance,2,0.007856078974500127
creditor,0,0.0
nurse,0,0.0
cracked,0,0.0
support,4,0.0
produce,1,0.0
speckled,0,0.0
tollers,0,0.0
picking,0,0.0
darting,0,0.0
services,1,0.005625691558520658
conundrums,0,0.0
school,2,0.0023206579151916033
emigrant,0,0.0
referred,0,0.0
tout,0,0.0
sable,0,0.0
conditions,1,0.007633587786259542
knowing,0,0.0
false,0,0.0
soldier,0,0.0
standing,2,0.0
chuckling,0,0.0
weight,2,0.004914932746371944
geese,0,0.0
nonproprietary,1,0.0
june,1,0.002457466373185972
alley,0,0.0
bald,0,0.0
question,6,0.006961973745574811
colonies,0,0.0
pall,1,0.007633587786259542
monarch,0,0.0
fashionable,0,0.0
art,0,0.0
duty,2,0.0023206579151916033
recommend,0,0.0
fourth,1,0.0011603289575958017
span,0,0.0
satisfy,1,0.002457466373185972
hotels,0,0.0
involved,1,0.003928039487250064
dealings,0,0.0
consult,0,0.0
lounged,0,0.0
creature,10,0.011603289575958018
posterior,0,0.0
sections,1,0.0
heaving,0,0.0
assizes,0,0.0
persistence,0,0.0
community,1,0.010091054159445514
chances,0,0.0
agitation,0,0.0
tricks,1,0.002457466373185972
construction,0,0.0
shop,3,0.0073723991195579165
fits,0,0.0
superb,0,0.0
pedestrians,0,0.0
dishonoured,0,0.0
method,1,0.0
preventing,0,0.0
welcomed,2,0.015267175572519083
impatiently,0,0.0
compositor,0,0.0
post,7,0.017202264612301805
splendidly,0,0.0
scream,0,0.0
directors,0,0.0
test,1,0.003928039487250064
stairs,3,0.0034809868727874054
abrupt,0,0.0
tassel,0,0.0
outr,0,0.0
pointing,3,0.0034809868727874054
relative,0,0.0
meshes,0,0.0
works,32,0.0
12,0,0.0
parapet,0,0.0
absorbed,0,0.0
worms,0,0.0
pglaf,8,0.0
notifies,1,0.0
shadow,3,0.016877074675561973
horrible,2,0.004914932746371944
author,2,0.0
mood,0,0.0
feel,4,0.0
satisfaction,0,0.0
hereditary,0,0.0
unfailingly,0,0.0
grate,2,0.03544928389141012
hastened,0,0.0
harvest,0,0.0
harley,0,0.0
fate,2,0.004914932746371944
organisation,0,0.0
wreck,1,0.007633587786259542
intrusion,0,0.0
journeyed,0,0.0
working,0,0.0
adding,0,0.0
disentangled,0,0.0
spirits,6,0.023568236923500383
people,4,0.0
justified,0,0.0
electric,0,0.0
erred,0,0.0
conveniently,3,0.022900763358778626
grind,0,0.0
gutenberg,92,0.0
disturbing,0,0.0
vanish,0,0.0
precisely,0,0.0
lipped,0,0.0
locus,0,0.0
outer,0,0.0
registry,0,0.0
darlington,0,0.0
assuring,0,0.0
transverse,0,0.0
outsides,0,0.0
calamity,2,0.02018210831889103
paint,0,0.0
synonymous,1,0.0
asleep,2,0.004914932746371944
laying,3,0.0073723991195579165
reach,3,0.0034809868727874054
lieu,2,0.0
wooded,0,0.0
begin,3,0.0
presently,6,0.014744798239115833
petrarch,0,0.0
drowsiness,0,0.0
harrow,0,0.0
punctures,0,0.0
children,2,0.0
apprenticed,0,0.0
politicians,0,0.0
series,2,0.011251383117041316
lloyd,0,0.0
newspaper,0,0.0
due,0,0.0
chronicler,0,0.0
89,0,0.0
brassy,0,0.0
proposed,0,0.0
cousins,0,0.0
lead,2,0.0023206579151916033
harmony,0,0.0
eastward,1,0.007633587786259542
tiptoes,0,0.0
visits,1,0.005625691558520658
managed,1,0.002457466373185972
hullo,0,0.0
murky,0,0.0
portion,0,0.0
tunnels,0,0.0
severn,0,0.0
appeals,0,0.0
disc,0,0.0
chased,0,0.0
win,0,0.0
gainer,0,0.0
city,11,0.0
slut,0,0.0
eager,1,0.002457466373185972
fabrication,0,0.0
accuser,0,0.0
circulation,1,0.010091054159445514
penny,1,0.005625691558520658
production,1,0.0
fail,3,0.0073723991195579165
recollect,0,0.0
serpentine,0,0.0
payments,3,0.0
inadequate,0,0.0
deception,0,0.0
stages,0,0.0
insight,0,0.0
defeated,0,0.0
ended,0,0.0
impressed,1,0.005625691558520658
body,21,0.024366908109511837
random,1,0.010091054159445514
residing,0,0.0
benevolent,0,0.0
reared,0,0.0
stage,1,0.005625691558520658
spread,1,0.0
lascar,0,0.0
murder,10,0.03928039487250064
acres,0,0.0
84,0,0.0
southern,0,0.0
tragedy,0,0.0
gradually,2,0.004914932746371944
prove,1,0.0
partially,0,0.0
refined,0,0.0
successfully,0,0.0
parties,0,0.0
operations,0,0.0
bye,1,0.002457466373185972
years,11,0.0
window,6,0.0
court,11,0.0
layers,0,0.0
young,5,0.0
scoundrel,0,0.0
broadened,0,0.0
notion,1,0.005625691558520658
vagueness,0,0.0
gold,2,0.004914932746371944
rid,1,0.0011603289575958017
8,5,0.0
verify,0,0.0
area,0,0.0
expense,3,0.0
twenty,3,0.0
screening,0,0.0
registered,5,0.0
noblest,0,0.0
huge,0,0.0
tells,0,0.0
abjure,0,0.0
purity,0,0.0
sounds,7,0.008122302703170612
exquisite,0,0.0
fuss,0,0.0
disguise,2,0.004914932746371944
grace,0,0.0
afghan,0,0.0
archie,0,0.0
weaker,0,0.0
mere,7,0.027496276410750444
grimly,0,0.0
paul,0,0.0
endeavoured,0,0.0
chivalrous,0,0.0
unfinished,0,0.0
perplexed,1,0.010091054159445514
wight,0,0.0
redistribution,2,0.0
count,0,0.0
peep,1,0.007633587786259542
frighten,0,0.0
committed,3,0.0
slitting,0,0.0
hatty,0,0.0
madly,0,0.0
heelless,0,0.0
10th,0,0.0
door,52,0.0
await,0,0.0
loudly,2,0.0
strict,1,0.0
death,15,0.0
plainly,5,0.01964019743625032
till,7,0.0
lives,4,0.0
giant,0,0.0
evenings,0,0.0
hoofs,0,0.0
belt,0,0.0
underneath,0,0.0
wearing,0,0.0
move,1,0.0
fancier,0,0.0
coolness,2,0.02018210831889103
regard,1,0.003928039487250064
harmless,1,0.0
shattered,1,0.010091054159445514
indirect,1,0.0
confronted,0,0.0
margin,1,0.010091054159445514
deadliest,1,0.0132592793447802
seedy,0,0.0
disreputable,1,0.010091054159445514
stuffs,0,0.0
disfigured,0,0.0
shuffled,0,0.0
poultry,0,0.0
slapped,0,0.0
hurt,1,0.0
momentary,1,0.002457466373185972
ned,0,0.0
pocket,4,0.0
subtle,0,0.0
fuller,0,0.0
501,2,0.0
speckles,0,0.0
guinea,0,0.0
women,3,0.0073723991195579165
remarkable,1,0.002457466373185972
taste,3,0.0
exceptionally,0,0.0
strode,0,0.0
sand,0,0.0
embellish,0,0.0
smoke,1,0.0011603289575958017
provided,5,0.0
mortgage,0,0.0
tennessee,0,0.0
shilling,0,0.0
plate,1,0.002457466373185972
fairbank,0,0.0
strengthen,0,0.0
masked,2,0.0265185586895604
ponderous,0,0.0
based,2,0.0
fitted,1,0.002457466373185972
noiseless,0,0.0
reverie,0,0.0
crack,1,0.007633587786259542
cart,0,0.0
stepfather,0,0.0
discretion,0,0.0
regulating,1,0.0
coolest,0,0.0
mastery,0,0.0
professional,4,0.022502766234082632
defect,3,0.0
aright,0,0.0
cook,1,0.002457466373185972
infinitely,0,0.0
talker,0,0.0
bisulphate,0,0.0
dream,3,0.0034809868727874054
wives,0,0.0
hansom,2,0.02018210831889103
brownish,0,0.0
encircled,0,0.0
nouement,0,0.0
vanished,0,0.0
windigate,0,0.0
learned,4,0.0
henry,30,0.22900763358778625
languid,0,0.0
needed,1,0.002457466373185972
cargo,0,0.0
neck,0,0.0
akimbo,0,0.0
miners,0,0.0
answering,1,0.005625691558520658
lengthen,0,0.0
convulsion,0,0.0
expressed,1,0.002457466373185972
heard,12,0.0
slam,0,0.0
lay,16,0.0
leatherhead,0,0.0
boone,0,0.0
delay,3,0.0034809868727874054
slip,0,0.0
purses,0,0.0
depressing,0,0.0
daughter,0,0.0
unforeseen,0,0.0
complexion,0,0.0
surrounds,0,0.0
weigh,1,0.010091054159445514
internal,1,0.0
accustomed,3,0.0034809868727874054
topped,0,0.0
copying,4,0.0
commissionaire,0,0.0
reported,2,0.0
acquitted,0,0.0
porter,0,0.0
literary,13,0.0
ordnance,0,0.0
apparition,0,0.0
feeling,4,0.0
juryman,0,0.0
induce,1,0.002457466373185972
uncarpeted,0,0.0
passenger,2,0.02018210831889103
warmed,1,0.005625691558520658
bodes,0,0.0
cigarettes,0,0.0
conclusions,1,0.0132592793447802
hydraulic,0,0.0
francis,0,0.0
remunerative,0,0.0
suspicious,1,0.003928039487250064
briar,0,0.0
richer,2,0.015267175572519083
fierce,0,0.0
fair,3,0.0
electronically,2,0.0
manner,11,0.0
employers,0,0.0
offered,1,0.002457466373185972
introduction,0,0.0
chanced,4,0.022502766234082632
dried,0,0.0
point,12,0.013923947491149622
regret,0,0.0
cocktail,0,0.0
swain,0,0.0
sidelong,0,0.0
temples,1,0.010091054159445514
success,1,0.002457466373185972
choose,5,0.0
bottles,1,0.007633587786259542
readers,0,0.0
hunted,3,0.022900763358778626
worry,0,0.0
luxurious,0,0.0
awkward,0,0.0
arthur,0,0.0
possibly,1,0.0
vex,0,0.0
sheep,1,0.002457466373185972
apparently,0,0.0
vague,0,0.0
firmly,0,0.0
sparkles,0,0.0
communication,0,0.0
thudding,0,0.0
presume,0,0.0
cloudless,2,0.02018210831889103
crisis,0,0.0
groom,0,0.0
trumpet,0,0.0
source,0,0.0
learn,5,0.0
shooting,0,0.0
binding,0,0.0
keener,0,0.0
manifold,0,0.0
ashen,0,0.0
luncheon,0,0.0
unseat,0,0.0
fatigued,0,0.0
secured,0,0.0
represent,0,0.0
clinked,0,0.0
cupboard,0,0.0
tinted,0,0.0
foliage,0,0.0
cudgelled,0,0.0
caused,1,0.0011603289575958017
scraping,0,0.0
belonged,0,0.0
faster,0,0.0
positively,0,0.0
absence,1,0.0
erect,0,0.0
betraying,0,0.0
magnificent,0,0.0
bundle,0,0.0
atlantic,0,0.0
particulars,1,0.003928039487250064
wait,4,0.0
task,0,0.0
lassitude,0,0.0
uffa,0,0.0
nights,0,0.0
yonder,0,0.0
episodes,0,0.0
tattered,0,0.0
irresistible,0,0.0
blanched,0,0.0
symptoms,1,0.005625691558520658
persuasions,0,0.0
cocked,0,0.0
claim,1,0.0
preach,0,0.0
unimportant,0,0.0
founder,0,0.0
keeper,0,0.0
pays,0,0.0
tangible,0,0.0
require,1,0.0
curly,0,0.0
headings,0,0.0
opera,0,0.0
rifts,0,0.0
god,26,0.06389412570283527
officers,1,0.003928039487250064
stones,0,0.0
companies,0,0.0
exhibited,0,0.0
clambered,0,0.0
rectify,0,0.0
directed,1,0.003928039487250064
stupidity,1,0.005625691558520658
agree,9,0.0
sly,0,0.0
constables,0,0.0
hobbies,0,0.0
attempts,0,0.0
peaked,0,0.0
tie,0,0.0
manage,0,0.0
pritchard,0,0.0
imploring,0,0.0
lodge,0,0.0
excuses,0,0.0
feature,1,0.005625691558520658
prefers,0,0.0
estate,1,0.003928039487250064
accept,2,0.0
loop,0,0.0
hanover,0,0.0
meddle,0,0.0
tomfoolery,0,0.0
spaulding,0,0.0
arrows,0,0.0
wearer,0,0.0
analytical,0,0.0
dust,4,0.022502766234082632
turf,0,0.0
pavement,1,0.007633587786259542
baleful,0,0.0
pirates,0,0.0
force,3,0.0073723991195579165
crystals,1,0.010091054159445514
sole,1,0.002457466373185972
maiden,0,0.0
amethyst,0,0.0
wilhelm,0,0.0
refused,2,0.0
depression,0,0.0
realised,0,0.0
limps,0,0.0
nipper,0,0.0
built,1,0.002457466373185972
carriage,1,0.0011603289575958017
madman,1,0.007633587786259542
mouthed,0,0.0
applicant,0,0.0
refuse,0,0.0
peering,0,0.0
scared,1,0.010091054159445514
equally,1,0.002457466373185972
reserve,0,0.0
managing,0,0.0
nicely,1,0.002457466373185972
conversation,0,0.0
finer,0,0.0
hungry,0,0.0
manageress,0,0.0
strain,3,0.022900763358778626
dirty,0,0.0
flecked,1,0.01772464194570506
fidelity,0,0.0
hyde,105,1.3922243312019211
slow,0,0.0
sends,0,0.0
villas,0,0.0
caltrops,0,0.0
strenuously,0,0.0
glowing,1,0.007633587786259542
performances,1,0.0
houses,4,0.0
hearty,1,0.003928039487250064
repute,0,0.0
ghost,1,0.007633587786259542
touching,0,0.0
makes,2,0.0
100,0,0.0
throwing,0,0.0
exporting,1,0.0
foresaw,0,0.0
attentions,0,0.0
moon,5,0.012287331865929861
nut,1,0.007633587786259542
customary,2,0.015267175572519083
plunging,0,0.0
intimacy,1,0.005625691558520658
step,7,0.017202264612301805
eighteen,0,0.0
middlesex,0,0.0
foreigner,0,0.0
solitude,3,0.0073723991195579165
leaves,0,0.0
signet,0,0.0
replace,1,0.0
artificial,0,0.0
thickly,2,0.015267175572519083
breathed,0,0.0
drawled,0,0.0
hardy,0,0.0
unwound,0,0.0
doran,0,0.0
evolve,0,0.0
ostrich,0,0.0
drawn,4,0.004641315830383207
damp,1,0.003928039487250064
brass,0,0.0
knee,2,0.007856078974500127
effort,6,0.0
hungrily,0,0.0
purple,2,0.0023206579151916033
continually,3,0.011784118461750192
india,0,0.0
bicycling,0,0.0
needle,0,0.0
borrowed,0,0.0
show,3,0.0
plays,0,0.0
horrors,1,0.005625691558520658
hung,3,0.0073723991195579165
additions,1,0.0
circumstantial,0,0.0
soothed,0,0.0
hugh,0,0.0
speedy,0,0.0
oxford,0,0.0
prices,0,0.0
unpleasant,0,0.0
nominal,0,0.0
lingering,0,0.0
reputation,1,0.003928039487250064
calling,0,0.0
scattered,1,0.0
neat,1,0.003928039487250064
nez,0,0.0
safely,0,0.0
lips,3,0.0
stars,0,0.0
deductive,0,0.0
pressure,2,0.015267175572519083
weaken,0,0.0
refers,0,0.0
socket,0,0.0
backwater,0,0.0
request,1,0.0
profoundly,0,0.0
masculine,0,0.0
timbered,0,0.0
fewer,1,0.002457466373185972
melbourne,0,0.0
typewrite,0,0.0
beggary,0,0.0
introspect,0,0.0
memoir,0,0.0
bit,2,0.0023206579151916033
proportion,2,0.011251383117041316
raved,0,0.0
french,1,0.0011603289575958017
spinster,0,0.0
useless,2,0.007856078974500127
foolscap,0,0.0
chink,0,0.0
exercising,0,0.0
fortunes,0,0.0
sharpened,1,0.005625691558520658
flushing,1,0.0132592793447802
threatened,0,0.0
waistcoat,0,0.0
empty,4,0.0
abandoned,0,0.0
padlocked,0,0.0
market,0,0.0
sits,1,0.002457466373185972
bodies,0,0.0
landlord,0,0.0
subject,6,0.0
hard,5,0.0
rake,0,0.0
trace,1,0.005625691558520658
4,6,0.0
crimes,1,0.0132592793447802
realising,0,0.0
jumped,2,0.0023206579151916033
lustre,0,0.0
diabetes,0,0.0
sensitive,1,0.007633587786259542
aged,2,0.0
softened,1,0.003928039487250064
sunbeam,0,0.0
ancestral,0,0.0
twentieth,0,0.0
prying,0,0.0
youngster,0,0.0
whishing,0,0.0
sympathy,0,0.0
expecting,0,0.0
tiny,0,0.0
mastiff,0,0.0
break,6,0.0
path,1,0.002457466373185972
unenforceability,1,0.0
skirmishes,0,0.0
mask,3,0.016877074675561973
difficulty,1,0.0
snarl,0,0.0
chatting,0,0.0
custom,1,0.0011603289575958017
dress,1,0.0011603289575958017
hoarsely,2,0.02018210831889103
warn,0,0.0
cracks,0,0.0
collection,4,0.0
expend,1,0.0
attics,0,0.0
kindness,3,0.0073723991195579165
boa,0,0.0
tenfold,1,0.01772464194570506
abruptly,1,0.007633587786259542
terrorising,0,0.0
moisture,1,0.010091054159445514
trousers,1,0.010091054159445514
silent,5,0.005801644787979009
ezekiah,0,0.0
protected,0,0.0
88,0,0.0
chubb,0,0.0
anxiously,0,0.0
extended,0,0.0
whiskered,0,0.0
independent,1,0.005625691558520658
cheap,0,0.0
421,0,0.0
grass,0,0.0
morcar,0,0.0
fritz,0,0.0
defective,3,0.0
shortly,0,0.0
violet,0,0.0
cured,0,0.0
complicates,0,0.0
outline,0,0.0
acknowledge,0,0.0
scrawled,0,0.0
effects,0,0.0
remainder,0,0.0
tide,1,0.005625691558520658
gallows,4,0.04036421663778206
entangled,0,0.0
gathered,2,0.011251383117041316
worse,8,0.0
observe,0,0.0
watching,0,0.0
supposition,0,0.0
77,0,0.0
inaccurate,1,0.0
fianc,0,0.0
homme,0,0.0
dad,0,0.0
40,0,0.0
circumspect,0,0.0
attendant,0,0.0
tack,0,0.0
indebted,0,0.0
private,9,0.02211719735867375
voices,1,0.002457466373185972
struck,12,0.0
waylaid,0,0.0
clair,0,0.0
shook,3,0.0034809868727874054
tier,0,0.0
size,2,0.0
produced,3,0.0
tapping,0,0.0
noiselessly,0,0.0
twinkled,0,0.0
smallest,0,0.0
1890,0,0.0
manifested,0,0.0
jaw,0,0.0
steamed,0,0.0
tumbler,0,0.0
ingenious,0,0.0
detracted,0,0.0
handing,0,0.0
desired,1,0.002457466373185972
system,0,0.0
streaming,2,0.015267175572519083
hands,21,0.0
real,2,0.0
stalked,0,0.0
detour,0,0.0
ruddy,0,0.0
lurking,1,0.007633587786259542
infer,0,0.0
collar,1,0.003928039487250064
furnish,0,0.0
ingenuity,0,0.0
fingertips,0,0.0
gate,0,0.0
relation,0,0.0
screamed,2,0.007856078974500127
commit,1,0.007633587786259542
spongy,0,0.0
donations,15,0.0
gulp,1,0.010091054159445514
proosia,0,0.0
ringing,0,0.0
tempted,5,0.01964019743625032
signs,0,0.0
prior,0,0.0
union,0,0.0
parched,0,0.0
donate,4,0.0
perspired,0,0.0
quivering,0,0.0
concluded,0,0.0
squeezed,0,0.0
improbabilities,0,0.0
greengrocer,0,0.0
examined,3,0.011784118461750192
brawls,0,0.0
twinkle,0,0.0
dwell,2,0.011251383117041316
clerks,0,0.0
encouraging,0,0.0
disturbed,0,0.0
oscillation,0,0.0
concisely,0,0.0
pledge,0,0.0
applying,0,0.0
briony,0,0.0
lichen,0,0.0
march,1,0.002457466373185972
carried,7,0.0
suited,0,0.0
rusty,1,0.007633587786259542
allusion,1,0.003928039487250064
smiled,5,0.005801644787979009
grievance,0,0.0
snarled,1,0.010091054159445514
presents,1,0.0011603289575958017
accompli,0,0.0
occupied,3,0.011784118461750192
financier,0,0.0
proofread,1,0.0
disadvantage,0,0.0
ejected,0,0.0
bequest,0,0.0
barmaid,0,0.0
dirt,1,0.007633587786259542
gushes,0,0.0
denying,1,0.005625691558520658
faddy,0,0.0
society,1,0.002457466373185972
fire,18,0.020885921236724433
sewing,0,0.0
interview,0,0.0
tapped,0,0.0
strikes,0,0.0
paradoxical,0,0.0
burgled,0,0.0
fairly,2,0.0023206579151916033
scenes,0,0.0
esq,0,0.0
tint,0,0.0
surface,0,0.0
worst,3,0.0034809868727874054
toller,0,0.0
mantelpiece,0,0.0
vanishing,0,0.0
swan,0,0.0
elder,0,0.0
nest,0,0.0
triumph,2,0.007856078974500127
facing,0,0.0
included,3,0.0
familiar,3,0.0073723991195579165
stolen,0,0.0
2002,0,0.0
lowest,0,0.0
noble,1,0.0011603289575958017
depend,2,0.0023206579151916033
grinder,0,0.0
buzz,0,0.0
effusive,0,0.0
convulse,0,0.0
zip,1,0.0
texts,0,0.0
mystery,3,0.0073723991195579165
examining,0,0.0
ideal,0,0.0
compose,1,0.007633587786259542
nonentity,0,0.0
horsey,0,0.0
research,2,0.0
commission,0,0.0
pips,0,0.0
winter,2,0.0023206579151916033
plot,0,0.0
history,0,0.0
messenger,3,0.022900763358778626
furtive,0,0.0
bag,0,0.0
jabez,0,0.0
porch,0,0.0
1661,0,0.0
voraciously,0,0.0
bears,0,0.0
luxuries,0,0.0
gentleman,13,0.015084276448745423
alter,1,0.0011603289575958017
walked,7,0.008122302703170612
curve,0,0.0
noticed,1,0.0011603289575958017
stories,0,0.0
guide,0,0.0
gong,0,0.0
forearm,0,0.0
tiger,0,0.0
jerked,0,0.0
heads,0,0.0
incomplete,2,0.0
blunt,0,0.0
listless,0,0.0
ormstein,0,0.0
loaf,0,0.0
mines,0,0.0
drove,5,0.012287331865929861
wrongfully,0,0.0
expired,0,0.0
avenue,0,0.0
killing,1,0.007633587786259542
bear,6,0.0
patches,0,0.0
loathing,2,0.02018210831889103
persistently,0,0.0
late,9,0.0
increasing,1,0.0
patting,0,0.0
investments,0,0.0
motive,0,0.0
field,2,0.0023206579151916033
seized,3,0.0073723991195579165
circle,2,0.0
forwarded,0,0.0
email,3,0.0
dane,0,0.0
sit,6,0.0
arrested,2,0.011251383117041316
pals,0,0.0
stare,0,0.0
abuse,0,0.0
careful,1,0.0011603289575958017
dealer,1,0.01772464194570506
entering,1,0.003928039487250064
renewed,3,0.0073723991195579165
placing,0,0.0
secrets,4,0.009829865492743887
cheerful,1,0.003928039487250064
explain,1,0.0011603289575958017
alicia,0,0.0
gang,0,0.0
anonymous,0,0.0
hasp,0,0.0
sympathetic,0,0.0
twelve,2,0.0023206579151916033
habits,1,0.005625691558520658
robinson,0,0.0
offence,0,0.0
requested,1,0.010091054159445514
blotches,0,0.0
fresh,4,0.009829865492743887
lunch,0,0.0
uncompromising,0,0.0
indulgently,0,0.0
regulations,0,0.0
modification,1,0.0
smooth,1,0.003928039487250064
solid,1,0.002457466373185972
ends,1,0.003928039487250064
cheerless,0,0.0
cynical,0,0.0
fortnight,2,0.015267175572519083
dared,0,0.0
eglonitz,0,0.0
accomplishment,1,0.007633587786259542
provinces,1,0.0132592793447802
shone,4,0.030534351145038167
linoleum,0,0.0
extent,2,0.0
rural,0,0.0
